img_id,anno_image_quality,anno_texts
mcocr_val_145115wcgjk.jpg,0.529606114577289,"VI MI HI VINH TỔ 8 Khu 38 Cầm Trung|||Tổ 8, Khu 3B, P. Cầm Trung|||Vincommerce|||TP. Cầm Phả, T. Quảng Ninh|||Ngày bán: 13/08/2020 15:10|||TỔNG TIỀN PHẢI T.TOÁN|||66,900"
mcocr_val_145115kebds.jpg,0.5854795184388362,"MINIMART ANAN|||Chợ Sủi Phú Thị Gia Lâm|||Tổng tiền:|||52,000"
mcocr_val_145115nhuhq.jpg,0.6994525710331663,"MINIMART ANAN|||Chợ Sủi Phú Thị Gia Lâm|||Tổng cộng:|||140,500"
mcocr_val_145115krtft.jpg,0.6244477043304475,SUMMINIMARIANS|||0010000001000
mcocr_val_145115uuxjk.jpg,0.9334736958070873,"INTERTIONALIZES|||Tổng cộng:|||34,000"
mcocr_val_145115jbayx.jpg,0.8206512427775028,"INTERTINGUALIZED|||Tổng tiền::|||73,000"
mcocr_val_145115sjryb.jpg,0.745778504218313,"MINIMART ANAN|||Chợ Sủi Phú Thị Gia Lâm|||Tổng tiền:|||184,000"
mcocr_val_145115bytlk.jpg,0.8863995473527861,"MINIMART ANAN|||Chợ Sủi Phú Thị Gia Lâm|||Tổng cộng:|||134,000"
mcocr_val_145115werlz.jpg,0.9332424263340457,"INDUCTIONALIZES|||Tổng tiền|||62,000"
mcocr_val_145115sgexd.jpg,0.9760540125456543,"MINIMART ANAN|||Chợ Sủi Phú Thị Gia Lâm|||Tổng cộng|||49,000"
mcocr_val_145115qeimz.jpg,0.8201005471845701,BIDVY|||5156-VINNART|||Linh 10 7 minh tiem a|||08/08/2020|||TỔNG:|||3
mcocr_val_145115ysuvc.jpg,0.7549102290916221,"VM4 QNH TỐ 7, KHU MINH TIÊN Ả|||Tổ 7, Khu Minh Tiên A|||P. Cầm Bình, TP. Cảm Phá, QNH|||UnCommerce|||TỔNG TIỀN Ả GIẢM|||45,400"
mcocr_val_145115aohoe.jpg,0.8857995594071217,"VM ANH 1060-1062 Trần Phú|||Số 1060-1062 Đường Trần Phú|||VinCommerce|||TP. Cảm Phà, Quảng Ninh|||Ngày bán: 15/08/2020 09:38|||TỔNG TIỀN PHẢI T.TOÁN|||113,406"
mcocr_val_145115bdxyc.jpg,0.5322148416165227,"VIN4 ONH TỔ 8 Khu 38 Cảm Trung|||Tổ 8, Khu 38, P. Cảm Trung|||Wincommerce|||TP. Cầm Phà, T. Quang Ninh|||Ngày bán: 13/08/2020 15:58|||TỔNG TIỀN PHẢI T.TOÁN|||12,000"
mcocr_val_145115tkdmm.jpg,0.8259340194834868,"THỨC COFFEE|||22 Quang Trung, P10, Gò Vấp|||Tel:028 3588 3591|||30.03.2019|||Tiền Thanh Toán|||35 000"
mcocr_val_145115tsmlj.jpg,0.5609130305301078,"KAITEA|||Đ.C: SHO8, Tòa K1, The K Park Văn Phú,|||Hà Đông, Hà Nội|||20.09.2019|||Tiền Thanh Toán:|||102 850"
mcocr_val_145115qcwkl.jpg,0.6120838848212475,"MINIMART ANAN|||Chợ Sủi Phủ Thị Gia Lâm|||Tổng cộng:|||708,400"
mcocr_val_145115krlcq.jpg,0.5989018966661699,"Tiệm và|||244/23a Huỳnh Văn Bánh, P.11, Q.PN|||Tel:0888212505|||30.09.2020 20.10|||Tổng tiền (VAT):|||87 300"
mcocr_val_145115kedic.jpg,0.6180512798649205,E|||8|||5
mcocr_val_145115xkwvm.jpg,0.6615573172110254,"Vinhart VINCOM SKYLAKE|||11TTM Vincom Plaza Skylake|||Mộ Đình 1.0.Nam Tử Liêm, HN|||TỔNG TIỀN Ả GIẢM|||99,232"
mcocr_val_145115vfxzi.jpg,0.5726319556339885,"VM HOM 793 Nguyễn Kiệm|||VM HOM 793 Nguyễn Kiệm|||793 Nguyễn Kiệm, Phường 3,|||Vincommerce|||TỔNG TIỀN PHẢI T.TOĂN|||28,200"
mcocr_val_145115mphkz.jpg,0.9154568860561226,"Tiêm trà|||244/23a Huỳnh Văn Bánh, P.11, Q.PN|||Tel:0888212505|||04.10.2020 21.57|||Tổng tiền (VAT):|||2 000"
mcocr_val_145115scgbd.jpg,0.9133189720617952,"VIN4 ONH 1080-1082 Trần Phú|||Số 1060-1082 Đường Trần Phú|||Mincommerce|||TP. Cầm Phá, Quảng Ninh|||Ngày bán: 14/08/2020 07:35|||TỔNG TIỀN PHẢI T.TOÁN|||136,500"
mcocr_val_145115iygtq.jpg,0.6604152063701643,"VINH QNH 86 Trần Phú|||Số 86 Đường Trần Phú, P. Cảm Tây|||Vincommerce|||TP Cầm Phả, T. Quảng Ninh|||Ngày bán: 09/08/2020 05:59|||TỔNG TIỀN PHẢI T.TOÁN|||30,000"
mcocr_val_145115zjwco.jpg,0.9524605065894928,"VI44 CNH TÔ 7, KHU MINH TIẾN A|||Tổ 7, Khu Minh Tiến A|||Vincommerce|||P. Cầm Bình, TP. Cầm Pha, Chin|||Ngày bán: 15/08/2020 11:21|||TỔNG TIỀN PHẢI T.TOÁN|||44,200"
mcocr_val_145115emzeo.jpg,0.54653232660359,"Tiêm xã|||244/23a Huỳnh Văn Bánh, P.11, Q.PN|||Pass Wifi: thanhxuan|||Tel:0888212505|||04.10.2020 16.47|||Tổng tiền (VAT):|||39 000"
mcocr_val_145115raftw.jpg,0.9361616370051258,LETTED|||8
mcocr_val_145115xzovf.jpg,0.7492839865436322,"VINH 1080-1062 Trần Phú|||Số 1080-1082 Đường Trần Phú|||TP. Câm Phá, Quáng Ninh|||Vincommerce|||Ngày bán: 13/08/2020 19:15|||TỔNG TIỀN PHẢI T.TOÁN|||13,000"
mcocr_val_145115amgir.jpg,0.8365555019759499,NHÀ SÁCH GD-TC CẨM PHẢ|||Đó 212 Đường Trần Phú-Cẩm Phả|||ĐT 0333363328-- Fax 0333863328|||Thời gian:18:38:21 - 14/08/2020|||Tổng số thanh toán:|||160.000đ
mcocr_val_145115hswrm.jpg,0.848237723363223,"VM ANH 690 Trần Phú|||Số 690 Trần Phú, P. Cảm Thủy|||Vincommerce|||TP. Cẩm Phà, Quảng Ninh|||Ngày bán: 15/08/2020 10:26|||TỔNG TIỀN PHẢI T.TOÁN|||14,900"
mcocr_val_145115cdskc.jpg,0.985659034512157,"VM4 TTTM Chợ Súi|||Số 42 Phố Súi, xã Phú Thị|||huyện Gia Làm, Hà Nội|||Vincommerce|||Ngày bán: 13/08/2020 10:15|||TỔNG TIỀN PHẢI T.TOÁN|||26,400"
mcocr_val_145115islqk.jpg,0.7273213117806472,"VM4 QNH TỔ 8 Khu 3B Cầm Trung|||Tổ 8, Khu 38, P. Cầm Trung|||Mincommerce|||TP. Cầm Phà, T. Quảng Ninh|||Ngày bán: 12/08/2020 15:40|||TỔNG TIỀN PHẢI T.TOÁN|||32,000"
mcocr_val_145115cuzpw.jpg,0.8713214426420716,Pay?on|||ĐỊA CHI SAN MINH MINH DI THỊ ÁN KHU DÂN CƯ LẦN BIỂN|||TỔNG:|||NGÀY HẾT HAN: 2024/12/31|||50.000 Đ
mcocr_val_145115ezcsy.jpg,0.5038645443624572,NHÀ SÁCH GD-TC CẨM PHẢN|||Đo: 212 Đường Trấn Phú-Cẩm Phải|||ĐT 0333863328 - Fax 0333863328|||Thời gian:20:47:43 - 14/08/2020|||Tổng số thanh toán:|||80.000đ
mcocr_val_145115ukrpg.jpg,0.9632867185671212,MINIMART ANAN|||Chợ Sủi Phú Thị Gia Lâm
mcocr_val_145115iszan.jpg,0.5316485376443847,error|||Ngay: 23/09/2019
mcocr_val_145115dtfvf.jpg,0.5761118114965117,"VINT ONH TỔ 7, KHU MINH TIẾN Á|||Wincommerce|||T07, Khu Minh Tiên A|||P. Cầm Bình, TP. Cảm Pha, ONH|||TỔNG TIỀN PHẢI T.TOÁN|||24,800"
mcocr_val_145115elhmv.jpg,0.687828948140611,NHÀ SÁCH GD-TC CẨM PHẢ|||Đo: 212 Đường Trần Phú-Cẩm Phả|||ĐT 0333863328 - Fax 0333863328|||Thời gian:09:30:07 - 15/08/2020|||Tổng số thanh toán:|||71.000đ
mcocr_val_145114qvgii.jpg,0.9748102261753839,"VM4 QNH 690 Trần Phú|||Số 500 Trần Phú, P. Cảm Thủy|||Vincommerce|||TP. Cảm Phả, Quảng Ninh|||Ngày bán: 15/08/2020 08:21|||TỔNG TIỀN PHẢI T.TOÁN|||5,800"
mcocr_val_145115sgzau.jpg,0.8285974467792842,"MINIMARTANAN|||Chợ Sủi Phú Thị Gia Lâm|||Tổng cộng:|||76,000"
mcocr_val_145115eyyqv.jpg,0.7909090936095037,s|||031800000118|||3
mcocr_val_145115monde.jpg,0.82814201779004,"VM4 ONH Dự án quỹ đất đường sắt|||DA QĐ dọc tuyển ĐS Tổ 3 Khu 2|||Wincommerce|||P. Cảm Sơn, TP. Cảm Pha, T. ON|||TỔNG TIỀN Á GIẢM|||267,800"
mcocr_val_145115bwvdo.jpg,0.765910389541777,"MINIMART ANAN|||Chợ Sủi Phú Thị Gia Lâm|||Tổng tiền:|||410,006"
mcocr_val_145114wftok.jpg,0.5510601686168923,"VM - QNH 590 Trần Phú|||Số 590 Tràn Phú, P. Càm Thuy|||TP. Cảm Phà, Quảng Ninh|||VinCommerce|||Ngày bán: 15/08/2020 09:47|||TỔNG TIỀN Ả GIẢM|||24,372"
mcocr_val_145115zuzoa.jpg,0.921845442211491,"MINIMARTANAN|||Tổng cộng:|||51,000"
mcocr_val_145115mrntu.jpg,0.7933888782743607,NHÀ SÁCH GD-TC CẨM PHẢ|||Đo: 212 Đường Trần Phú-Cẩm Phải|||IN ĐT 0333863328 - Fax 0333863328|||Thời gian:10:20:02 - 15/08/2020|||Tổng số thanh toán:|||14.000đ
mcocr_val_145115cgfrz.jpg,0.6774444653319112,"Saigon Co.op|||Ma so thue: 0309129418?115|||Tang 1,5H42 - Toa K3,Cong trinh chung cu|||Ngay: 23/09/2019|||Tong so tien thanh toan:|||38,735,00"
mcocr_val_145115eipsh.jpg,0.6003620875850355,"VIÀ ONH 112 Thanh Nien|||shi thanh niên p. cam thanh|||TP. Căm Phá Quảng Ninh|||Vincommerce|||Ngày bán: 13/08/2020 10:21|||TỔNG TIỀN PHẢI T.TOÁN|||22,200"
mcocr_val_145115ftati.jpg,0.8915970906791442,"CIRCLEKVIETNAM|||14 Ho Tung Mau, Cau Giay Dist Hanoi|||Receipt No: 2015 02 20200813 WYED|||Date: Aug 137 2020 02:17 PM"
mcocr_val_145115nckos.jpg,0.5414200945346205,Payỡo?|||ĐỊA CHỈ 1.2 11 11 191011212 1560-1062 TRẦN PHÚ P.C|||TỔNG:|||NGÀY HẾT HẠN: 2021/12/11|||100.000 Đ
mcocr_val_145115pnsfe.jpg,0.9472341571160489,"VIN4 ONH TÓ 7, KHU MINH TIẾN A|||Tô 7, Khu Minh Tiến A|||UnCommerced|||P. Cầm Bình, TP. Gầm Pha, ONH|||TỔNG TIỀN PHẢI T.TOÁN|||192,600"
mcocr_val_145115gkyoe.jpg,0.7008952884770426,INTERSTATIONALIZE|||8
mcocr_val_145115zcwxo.jpg,0.9609824326459055,"VI44 ONH TÔ 1, KHU HOA TINH A|||167, Khu Hinh Tiên A|||Vincommerce|||Ngày bán: 13/08/2020 19:29|||TỔNG TIỀN PHẢI T.TOÁN|||11,755"
mcocr_val_145115oaaeo.jpg,0.9349960535520635,"MINIMARTANAN|||Chợ Sủi Phú Thị Gia Lâm|||Tổng cộng|||79,000"
mcocr_val_145115jagxw.jpg,0.8837950860031598,"MINIMART ANAN|||Chợ Sủi Phú Thị Gia Làm|||Tổng cộng|||62,000"
mcocr_val_145115mdpas.jpg,0.7117155495622302,"VINH CNH 88 Trần Phú|||Só 36 Đường Tràn Phú, P. Cầm Tây|||VinCommerce|||TP Cam Pha, T. Quảng Ninh|||TỔNG TIỀN PHẢI T.TOÁN|||44,000"
mcocr_val_145115qtitz.jpg,0.819463107685757,"CỬA HÀNG NĂM OÁNH|||Thôn Phú Thuy, Xã Phú Thị, Huyện Gia Lâm, TP Hà Nội|||0869322496-02438765210|||Ngày: 10-08-2020|||Cộng tiền hàng|||12,000"
mcocr_val_145115nqhvx.jpg,0.6718110411287956,"MINIMART ANAN|||Chợ Sủi Phú Thị Gia Lâm|||Tổng cộng:|||82,000"
mcocr_val_145115vjwwo.jpg,0.6356959729542924,"VM4 QNH Dự án KDC lấn biến coc 6|||DA Khu DCLB cọc 8, P. Cảm Sơn|||Vincommerce|||TP. Câm Phá, T. Quảng Ninh|||Ngày bán: 14/08/2020 16:52|||TỔNG TIỀN PHẢI T.TOÁN|||49,500"
mcocr_val_145115lwwhx.jpg,0.7226251621381976,"BOSEBRE|||21 Hai Ba Trung, Hang Ba , Hokehousen, Ha Noi,|||14/08/2020|||Sub total|||135,000"
mcocr_val_145115lituc.jpg,0.8118869217717116,"VINH ONH 85 Trần Phúc|||Só 35 Đường Trần Phú, P. Câm 13|||Vincommerce|||TP Càm Pha, T. Quảng Ninh"
mcocr_val_145115dmols.jpg,0.8311120641256018,"MINIMARTANAN|||Chợ Sủi Phú Thị Gia Lâm|||Tổng cộng|||144,000"
mcocr_val_145114unyae.jpg,0.6114767910737153,Error
mcocr_val_145115ntmdi.jpg,0.7003108265327598,"ANTUNIMATIONS|||Tổng tiền|||60,000"
mcocr_val_145115qmbgs.jpg,0.9171788760337407,Mo cáo 4|||munimun|||1010104010404-007
mcocr_val_145115jmtuc.jpg,0.5370080396873006,"PHÔ MÔ|||Tổ 7 khu Tân Lập 4 - P.Cẩm Thủy Nham|||Tp. Cẩm Phả - Quảng Ninh|||ĐT: 0858.931.931|||13/08/2020 - 21:61|||Cộng tiền hàng:|||155,000"
mcocr_val_145115fkewb.jpg,0.7019150469476706,MINIMART ANAN|||Chợ Sủi Phú Thị Gia Lâm|||Tổng số:|||24
mcocr_val_145115stiwj.jpg,0.8540887957717693,NHÀ SÁCH GD-TC CẨM PHẢ|||ĐC: 212 Đường Trần Phú-Cẩm Phả|||ĐT 0333363328 - Fax 0333863328|||Thời gian:10:11:01 - 11/08/2020|||Tổng số thanh toán:|||17.000đ
mcocr_val_145115bbyzp.jpg,0.5055075453776248,"MINIMARTANAN|||Chợ Sủi Phú Thị Gia Lâm|||Tổng cộng:|||230,000"
mcocr_val_145115yjvrv.jpg,0.5015828448156066,"INTURIATIONS|||0010000000000000000|||001000000000100|||0010000001001000|||27/03/2019|||Tổng tiền chiết kháu|||29,000,00"
mcocr_val_145115uqztj.jpg,0.9364649745577991,"TRANH THỊ THU MINH THỊ TH|||Th7 Khu Minh Tiên A|||Nguy thu tinh Bình TP. Cầm Pha, Khi Thuy"
mcocr_val_145115fcnxy.jpg,0.7224487744391008,"VIST ONH TÓ 7, KHU MINH TIẾN A|||Tô 7, Khu Minh Tiến A|||Wincommerce|||P. Cầm Bình, TP. Cảm Pha, Cinh|||TỔNG TIỀN PHẢI T.TOÁN|||543,704"
mcocr_val_145115habiv.jpg,0.5766704801655926,"THỨC COFFEE|||22 Quang Trung, P10, Gò Vấp|||Tel:0283388 3591|||31.03.2019|||Tiền Thanh Toán:|||35 000"
mcocr_val_145115hjimq.jpg,0.5802640420598022,"VM4 QNH 1060-1062 Trần Phú|||Số 1060-1082 Đường Trần Phú|||YnCommerce|||TP. Cầm Phả, Quảng Ninh|||Ngày bán: 15/08/2020 10.56|||TỔNG TIỀN PHẢI T.TOÁN|||49,900"
mcocr_val_145114cijwj.jpg,0.8959460713314101,"MINIMART ANAN|||Chợ Sủi Phú Thị Gia Lâm|||Tổng tiền:|||56,000"
mcocr_val_145115qfmdv.jpg,0.8945260912666295,"VM - ONH 1060-1082 Trần Phú|||Số 1080-1062 Đường Trần Phú|||VinCommerce|||TP. Câm Phả, Quảng Ninh|||Ngãy: 13/08/2020"
mcocr_val_145114clhnm.jpg,0.6701679581727698,"0011000000000000000|||INTERTINGUALIZING|||Số: SONS5501|||Ngày: 11-08-2020|||Cộng tiền hàng|||90,000"
mcocr_val_145115wfsce.jpg,0.8104999793724453,"PHÔ MỎ|||Tổ 7 khu Tân Lập 4 PhCầm Thủy - Thuy Thuy Thuy Thuy|||Tp. Cẩm Phá - Quảng Ninh|||ĐT: 0858 931.931|||11/08/2020 - 18: 29|||Cộng tiền hàng:|||40,000"
mcocr_val_145114vuumj.jpg,0.7305276427996584,"VINH ONH TÔ B NHI S8 CẢM TRUNG|||TRANG THU THI THU NGUY|||TỔNG TIỀN PHẢI T.TOÁN|||49,700"
mcocr_val_145115klmhe.jpg,0.8364881152133963,"VM 1 ONH TỐ 7, KHU MINH TIẾN A|||Tô 7, Khu Minh Tiến A|||Vincommerce|||P. Cầm Bình, TP. Cảm Phá, ONH|||TỔNG TIỀN PHẢI T.TOÁN|||5,000"
mcocr_val_145114qwedt.jpg,0.6311506051380524,"VM ANH 690 Trần Phú|||Só 690 Trần Phủ, P. Cảm Thuy|||UnCommerce|||TP. Cầm Phà, Quảng Ninh|||Ngày bán: 15/08/2020 10:43|||TỔNG TIỀN PHẢI T.TOÁN|||12,000"
mcocr_val_145115ucoum.jpg,0.7803393171939732,"VINH ONH TÔ 7, KHU MÌNH TIẾN A|||707, Khu Minh Tiền A|||Vincommerce|||P. Cầm Bình, TP Cầm Phu, Canh|||Ngày bản: 13/08/2020 16:56|||TỔNG TIỀN PHẢI T.TOÁN|||53,400"
mcocr_val_145115zpaiz.jpg,0.9373600097247476,"VM ANH 690 Trần Phú|||Số 590 Trần Phú, P, Cảm Thủy|||Vincommerce|||TP. Cảm Phả, Quảng Ninh|||Ngày bán: 15/08/2020 06:25|||TỔNG TIỀN PHẢI T.TOÁN|||25,600"
mcocr_val_145115jsyyl.jpg,0.7924416005695853,THE COFFEE HOUSE|||UDIC Complex - N04 Hoàng Đạo Thuy|||Delivery: 1800 6936|||Hotline: 02871087 088|||Thời gian: 14.08.2020 10.24 Số HĐ 110308024872020|||Thành tiền:|||328 000
mcocr_val_145115mxpds.jpg,0.8141684236541082,"VIN4 QNH 86 Trần Phú|||Số 86 Đường Trần Phú, P. Cảm Tây|||Vincommerce|||TP Cảm Phà, T. Quảng Ninh|||TỔNG TIỀN Ã GIẢM|||24,000"
mcocr_val_145114babwd.jpg,0.7370806373555517,"VINH ONH 112 Thanh Niên|||Só 112 Thanh Niên, P. Cảm Thành|||Wincommerce|||TP. Cảm Phả, Quảng Ninh|||TỔNG TIỀN PHẢI T.TOÁN|||154,100"
mcocr_val_145115auaqs.jpg,0.6083333787177982,Pay?on|||Ngày: 08.08/2020
mcocr_val_145115okmoj.jpg,0.744324550964123,SCTC CÔ THỎ 104 TRẦN PHÚ - CĂM|||PHẢ|||phường Cấm Tây - Thành phố Cấm|||104 Trần Phú|||Ngày: 09/08/2020 (07:44 ch - 07:44 ch)|||Tổng thanh toán|||115.000đ
mcocr_val_145115ksvgc.jpg,0.996644075255501,"VIN4 ONH 86 Trần Phức|||Số 86 Đường Trần Phú, P. Cam Thy Nha|||TP Cầm Phả, T. Quảng Ninh|||UnCommerce|||Ngày bán: 28/07/2020 17:45|||TỔNG TIỀN Ã GIÁN|||39,900"
mcocr_val_145115lorlh.jpg,0.5194459704092191,z
mcocr_val_145115lwyzw.jpg,0.7082491362782005,"VM - QNH 1060-1062 Trần Phú|||Số 1060-1082 Đường Trần Phú|||TP. Cầm Phả, Quảng Ninh|||Vincommerce"
mcocr_val_145115xldoo.jpg,0.785346178718332,"VM4 QNH TỔ 8 Khu 3B Cảm Trung|||Tổ 8, Khu 3B, P. Cầm Trung|||TP. Câm Phà, T. Quảng Ninh|||Vincommerce|||Ngày bán: 15/08/2020 10:41|||TỔNG TIỀN PHẢI T.TOÁN|||39,000"
mcocr_val_145115gdqix.jpg,0.995565495648688,"Saigon Co.op|||Ma so thue: 0309129418?115|||Tang 1,5H42 ? Toa K3,Cong trinh chung cu|||Ngay: 19/09/2019|||Tong so tien thanh toan:|||32,200,00"
mcocr_val_145115ujvia.jpg,0.8657082964330198,Sai oon Co. PP|||0010000000001000
mcocr_val_145115qxery.jpg,0.5571249973559051,F
mcocr_val_145115cyzle.jpg,0.8388004398011588,"Chợ Sủi Phý Thị Gia Lâm|||Tel:|||Tổng cộng:|||58,000"
mcocr_val_145115ftiyl.jpg,0.822769804002178,"MINIMARTANAN|||Chợ Sủi Phú Thị Gia Lâm|||Tổng tiền:|||177,002"
mcocr_val_145115ljida.jpg,0.5342186052292072,NHÀ SÁCH GD TC CÁM PHÁNG|||Đó 212 Đường Trần Phú-Cẩm Phả|||ĐT 0333863328 - Fax 0333863328|||Thời gian:19:13:53 - 14/08/2020|||Tổng số thanh toán:|||61.000đ
mcocr_val_145115hhgju.jpg,0.9104753876907812,"LahaCafe|||ESTISO:2|||857 Nguyễn Kiên, P3, Qua Vấp|||Thành tiền:|||15 000"
mcocr_val_145114tqkcn.jpg,0.8731644039872912,NHÀ SÁCH GI--CC CẨM PHẢ|||Đ0 212 Đường Trần Phú Cầm Phi|||ĐT 0333863320. Fax 0333863328|||Thời gian:08 29.48. 15/08/2020|||Tổng số thanh toán:|||39 5000
mcocr_val_145115ndmhc.jpg,0.9428192976753622,197 độ8 uốh Voguy Anb uo wyon|||ODO'E|||000'st
mcocr_val_145115gglku.jpg,0.6833165295037011,"CỬA HÀNG NĂM OÁNH|||Thôn Phú Thuy, Xã Phú Thị, Huyện Gia Lâm, TP Hà Nội|||0869322496-02438765210|||Ngày: 11-08-2020|||Cộng tiền hàng|||99,800"
mcocr_val_145114hexkn.jpg,0.5448548792906183,"VIM - ONH 1080-1062 Trần Phú|||Số 1060-1082 Đường Trần Phủ|||TP. Cầm Phà, Quảng Ninh|||VinCommerce|||Ngày bán: 13/08/2020 20:12|||TỔNG TIỀN PHẢI T.TOÁN|||84,000"
mcocr_val_145115yckpl.jpg,0.5740527321647071,"VM4 ONH Dự án KDC lần biển cọc 6|||DA Khu DCLB cọc 6, P. Câm Sơn|||Vincommerce|||TP. Cầm Phà, T. Quảng Ninh|||Ngày bán: 22/08/2020 11:14|||TỔNG TIỀN PHẢI T.TOÁN|||5,100"
mcocr_val_145115uovzj.jpg,0.7266833527051431,"MINIMARTANAN|||Chợ Sủi Phú Thị Gia Lâm|||Tổng tiền:|||148,990"
mcocr_val_145115mxzac.jpg,0.5377347339410332,88|||s|||8
mcocr_val_145115jsatw.jpg,0.8024113583520845,"MINIMART ANAN|||Chợ Sủi Phú Thị Gia Lâm|||Tổng tiền:|||185,000"
mcocr_val_145115vbeyk.jpg,0.7789928734800362,NHÀ SÁCH GD-TC CẨM PHẢ|||Đo: 212 Đường Trần Phú-Cẩm Phả|||OTT0333863328 - Fax 0333863328|||Thời gian:09:42:48 - 11/08/2020|||Tổng số thanh toán:|||79.500đ
mcocr_val_145115wvwpr.jpg,0.5386456005224982,"THE COFFEE HOUSE|||403 Phan Huy Ích, P.14, Q.Gò Vấp|||12|||Thành tiền:|||35 000"
mcocr_val_145115hoxvz.jpg,0.5041415822317249,8|||1|||z
mcocr_val_145115yhois.jpg,0.9789431974645533,"VM NDH 156 Trần Thái Tông|||40 Trần Thái Tông, P. Thông Nha|||TP Nam Đinh, T. Nam Định|||Vincommerce|||Ngày bán: 13/08/2020 10:31|||TỔNG TIỀN PHẢI T.TOÁN|||127,800"
mcocr_val_145115hsphg.jpg,0.6347719440557067,error|||lầu bo gà 1 nguoi
mcocr_val_145115yqgrs.jpg,0.8407566358435803,"error|||Chợ Sủi Phú Thị Gia Lâm|||Tổng tiền|||115,000"
mcocr_val_145115cfwch.jpg,0.7414695450505594,"VINH DNH DỰ ÁN KDC LẤN BIỂN CỌC S|||DA Khu DCLB cọc 8, P. Câm Sơn|||TP. Cảm Pha, T, Quảng Ninh|||Ngày bản: 12/08/2020 16:31|||TỔNG TIỀN PHẢI T.TOÁN|||227,339"
mcocr_val_145115ymgcp.jpg,0.7523179533830536,g|||5|||8-888|||8
mcocr_val_145115gautg.jpg,0.805899008325628,INTERTIONALIZES|||Tổng số:|||33
mcocr_val_145115lxjsb.jpg,0.8230258408794352,"VIN4 ONH TỔ 7, KHU MINH TIẾN A|||Tổ 7, Khu Minh Tiến A|||UnCommerce|||P. Cấm Bình, TP. Cám Phả, QNH|||Ngày bán: 14/08/2020 17:05|||TỔNG TIỀN PHẢI T.TOÁN|||27,500"
